PCName,Handles,processName,processID,processCPU,processHandless,MessageTime,MessageTimeForUsers
DAVIDECASTELLAN,384,notepad++,4532,1.90625,5,,1619647618.78997,28/04/2021 22:06:58
DAVIDECASTELLAN,153,OpenConsole,1360,1.625,,,1619647619.00613,28/04/2021 22:06:59
DAVIDECASTELLAN,657,PaintStudio.View,16448,0.9375,,,1619647619.21497,28/04/2021 22:06:59
DAVIDECASTELLAN,597,PerfWatson2,6044,2.921875,,,1619647619.43425,28/04/2021 22:06:59
DAVIDECASTELLAN,1060,PerfWatson2,25572,14.390625,5,,1619647619.66881,28/04/2021 22:06:59
DAVIDECASTELLAN,765,powershell,27420,3.734375,,,1619647619.87799,28/04/2021 22:06:59
DAVIDECASTELLAN,750,powershell,29492,2.484375,,,1619647620.09902,28/04/2021 22:07:00
DAVIDECASTELLAN,268,PresentationFontCache,7528,0.171875,5,,1619647620.31147,28/04/2021 22:07:00
DAVIDECASTELLAN,158,PreziCrashHandler,6100,0.015625,,,1619647620.53287,28/04/2021 22:07:00
DAVIDECASTELLAN,141,PreziCrashHandler64,5620,0,,,1619647620.7542,28/04/2021 22:07:00
DAVIDECASTELLAN,229,QuickTextPaste,12548,3.09375,,,1619647620.96543,28/04/2021 22:07:00
DAVIDECASTELLAN,937,RadeonSettings,14052,9.359375,,,1619647621.1753,28/04/2021 22:07:01
DAVIDECASTELLAN,0,Registry,124,4.15625,2,,1619647621.39231,28/04/2021 22:07:01
DAVIDECASTELLAN,184,RegSrvc,5608,0.0625,5,,1619647621.62301,28/04/2021 22:07:01
DAVIDECASTELLAN,191,RtkAudioService64,4348,0.328125,,,1619647621.84281,28/04/2021 22:07:01
DAVIDECASTELLAN,606,RtkNGUI64,14028,7.75,,,1619647622.05188,28/04/2021 22:07:02
DAVIDECASTELLAN,119,RuntimeBroker,2924,0.03125,,,1619647622.26559,28/04/2021 22:07:02
DAVIDECASTELLAN,131,RuntimeBroker,5172,0.0625,,,1619647622.48124,28/04/2021 22:07:02
DAVIDECASTELLAN,319,RuntimeBroker,9264,0.765625,,,1619647622.69891,28/04/2021 22:07:02
DAVIDECASTELLAN,704,RuntimeBroker,9612,17.515625,5,,1619647622.9175,28/04/2021 22:07:02
DAVIDECASTELLAN,390,RuntimeBroker,10548,5.140625,,,1619647623.12434,28/04/2021 22:07:03
DAVIDECASTELLAN,304,RuntimeBroker,12584,3.546875,,,1619647623.33435,28/04/2021 22:07:03
DAVIDECASTELLAN,122,RuntimeBroker,12856,0.484375,,,1619647623.54729,28/04/2021 22:07:03
DAVIDECASTELLAN,463,RuntimeBroker,14440,4.984375,,,1619647623.76725,28/04/2021 22:07:03
DAVIDECASTELLAN,147,RuntimeBroker,14668,0.09375,,,1619647623.98181,28/04/2021 22:07:03
DAVIDECASTELLAN,207,RuntimeBroker,17436,0.046875,,,1619647624.2423,28/04/2021 22:07:04
DAVIDECASTELLAN,390,RuntimeBroker,18224,1.671875,,,1619647624.51346,28/04/2021 22:07:04
DAVIDECASTELLAN,494,RuntimeBroker,29984,32.234375,,,1619647624.78702,28/04/2021 22:07:04
DAVIDECASTELLAN,665,SamsungMagician,14300,19.609375,,,1619647625.03809,28/04/2021 22:07:05
DAVIDECASTELLAN,97,schtasks,2488,0,,,1619647625.26131,28/04/2021 22:07:05
DAVIDECASTELLAN,97,schtasks,7996,0.03125,,,1619647625.48198,28/04/2021 22:07:05
DAVIDECASTELLAN,749,ScriptedSandbox64,14116,4.25,,,1619647625.70393,28/04/2021 22:07:05
DAVIDECASTELLAN,2194,SearchApp,23516,24.921875,,,1619647625.95012,28/04/2021 22:07:05
DAVIDECASTELLAN,147,SearchFilterHost,10332,0.015625,,,1619647626.17809,28/04/2021 22:07:06
DAVIDECASTELLAN,840,SearchIndexer,7652,29,5,,1619647626.39784,28/04/2021 22:07:06
DAVIDECASTELLAN,344,SearchProtocolHost,30488,0.046875,5,,1619647626.62419,28/04/2021 22:07:06
DAVIDECASTELLAN,381,SecurityHealthService,13804,0.78125,,,1619647626.8471,28/04/2021 22:07:06
DAVIDECASTELLAN,162,SecurityHealthSystray,13744,0.09375,,,1619647627.07718,28/04/2021 22:07:07
DAVIDECASTELLAN,1176,ServiceHub.DataWarehouseHost,12648,12.953125,5,,1619647627.2904,28/04/2021 22:07:07
DAVIDECASTELLAN,1155,ServiceHub.Host.CLR.x86,25116,7.28125,,,1619647627.50391,28/04/2021 22:07:07
DAVIDECASTELLAN,860,ServiceHub.Host.CLR.x86,25760,5.59375,5,,1619647627.73024,28/04/2021 22:07:07
DAVIDECASTELLAN,1035,ServiceHub.Host.CLR.x86,27412,4.859375,,,1619647627.95012,28/04/2021 22:07:07
DAVIDECASTELLAN,1179,ServiceHub.Host.CLR.x86,29868,19.53125,,,1619647628.17103,28/04/2021 22:07:08
DAVIDECASTELLAN,1042,ServiceHub.Host.CLR.x86,30760,2.015625,,,1619647628.3825,28/04/2021 22:07:08
DAVIDECASTELLAN,962,ServiceHub.IdentityHost,18416,10.390625,,,1619647628.59419,28/04/2021 22:07:08
DAVIDECASTELLAN,1127,ServiceHub.IdentityHost,25000,6.15625,,,1619647628.81501,28/04/2021 22:07:08
DAVIDECASTELLAN,1323,ServiceHub.RoslynCodeAnalysisService,23300,31.40625,,,1619647629.02807,28/04/2021 22:07:09
DAVIDECASTELLAN,1151,ServiceHub.SettingsHost,3616,6.921875,,,1619647629.2516,28/04/2021 22:07:09
DAVIDECASTELLAN,1158,ServiceHub.SettingsHost,10644,16,,,1619647629.47316,28/04/2021 22:07:09
DAVIDECASTELLAN,792,ServiceHub.TestWindowStoreHost,32820,2.171875,5,,1619647629.68996,28/04/2021 22:07:09
DAVIDECASTELLAN,744,ServiceHub.ThreadedWaitDialog,14860,2.4375,5,,1619647629.90588,28/04/2021 22:07:09
DAVIDECASTELLAN,758,ServiceHub.ThreadedWaitDialog,33080,286.0625,,,1619647630.12862,28/04/2021 22:07:10
DAVIDECASTELLAN,1343,ServiceHub.VSDetouredHost,21060,11.484375,,,1619647630.34932,28/04/2021 22:07:10
DAVIDECASTELLAN,1091,ServiceHub.VSDetouredHost,29528,3.90625,,,1619647630.57038,28/04/2021 22:07:10
DAVIDECASTELLAN,938,services,880,19.984375,,,1619647630.78116,28/04/2021 22:07:10
DAVIDECASTELLAN,667,SettingSyncHost,10160,20.8125,,,1619647630.99505,28/04/2021 22:07:10
DAVIDECASTELLAN,561,sftlist,6672,0.734375,,,1619647631.21446,28/04/2021 22:07:11
DAVIDECASTELLAN,140,sftvsa,5360,0.0625,5,,1619647631.43503,28/04/2021 22:07:11
DAVIDECASTELLAN,105,SgrmBroker,9488,3.40625,,,1619647631.64598,28/04/2021 22:07:11
DAVIDECASTELLAN,914,ShellExperienceHost,10292,20.984375,,,1619647631.85898,28/04/2021 22:07:11
DAVIDECASTELLAN,2055,sihost,8800,18.46875,,,1619647632.07732,28/04/2021 22:07:12
DAVIDECASTELLAN,53,smss,504,0.375,,,1619647632.29746,28/04/2021 22:07:12
DAVIDECASTELLAN,622,spoolsv,4716,1.28125,,,1619647632.51651,28/04/2021 22:07:12
DAVIDECASTELLAN,142,sqlwriter,5600,0,,,1619647632.73422,28/04/2021 22:07:12
DAVIDECASTELLAN,729,StartMenuExperienceHost,5680,4.703125,,,1619647632.95248,28/04/2021 22:07:12
DAVIDECASTELLAN,883,steam,4172,469.90625,,,1619647633.1682,28/04/2021 22:07:13
DAVIDECASTELLAN,238,steamservice,28236,0.65625,,,1619647633.39151,28/04/2021 22:07:13
DAVIDECASTELLAN,382,steamwebhelper,12936,1.4375,,,1619647633.60736,28/04/2021 22:07:13
DAVIDECASTELLAN,526,steamwebhelper,19272,2,,,1619647633.8221,28/04/2021 22:07:13
DAVIDECASTELLAN,531,steamwebhelper,23924,5.546875,,,1619647634.03315,28/04/2021 22:07:14
DAVIDECASTELLAN,862,steamwebhelper,24368,3.28125,,,1619647634.25385,28/04/2021 22:07:14
DAVIDECASTELLAN,748,steamwebhelper,28968,2.859375,5,,1619647634.48091,28/04/2021 22:07:14
DAVIDECASTELLAN,261,steamwebhelper,29480,0.09375,,,1619647634.69852,28/04/2021 22:07:14
DAVIDECASTELLAN,508,steamwebhelper,32288,0.203125,5,,1619647634.92241,28/04/2021 22:07:14
DAVIDECASTELLAN,1716,svchost,520,55.765625,,,1619647635.1368,28/04/2021 22:07:15
DAVIDECASTELLAN,187,svchost,676,0.234375,,,1619647635.35461,28/04/2021 22:07:15
DAVIDECASTELLAN,355,svchost,684,10.640625,,,1619647635.58601,28/04/2021 22:07:15
DAVIDECASTELLAN,1717,svchost,1056,80.609375,,,1619647635.80972,28/04/2021 22:07:15
DAVIDECASTELLAN,460,svchost,1064,105,,,1619647636.02751,28/04/2021 22:07:16
DAVIDECASTELLAN,388,svchost,1104,9.78125,5,,1619647636.25613,28/04/2021 22:07:16
DAVIDECASTELLAN,567,svchost,1224,23.390625,,,1619647636.4742,28/04/2021 22:07:16
DAVIDECASTELLAN,250,svchost,1324,49.84375,,,1619647636.69544,28/04/2021 22:07:16
DAVIDECASTELLAN,237,svchost,1368,0.234375,,,1619647636.9154,28/04/2021 22:07:16
DAVIDECASTELLAN,397,svchost,1500,2.359375,,,1619647637.12443,28/04/2021 22:07:17
DAVIDECASTELLAN,440,svchost,1544,0.546875,5,,1619647637.34708,28/04/2021 22:07:17
DAVIDECASTELLAN,350,svchost,1552,1.34375,,,1619647637.55998,28/04/2021 22:07:17
DAVIDECASTELLAN,440,svchost,1560,0.953125,5,,1619647637.78596,28/04/2021 22:07:17
DAVIDECASTELLAN,261,svchost,1728,1.0625,,,1619647638.01014,28/04/2021 22:07:18
DAVIDECASTELLAN,342,svchost,1736,0.75,,,1619647638.21695,28/04/2021 22:07:18
DAVIDECASTELLAN,428,svchost,1932,5.21875,5,,1619647638.44494,28/04/2021 22:07:18
DAVIDECASTELLAN,339,svchost,1956,0.140625,,,1619647638.66895,28/04/2021 22:07:18
DAVIDECASTELLAN,453,svchost,1984,12.578125,,,1619647638.88811,28/04/2021 22:07:18
DAVIDECASTELLAN,145,svchost,2028,0.09375,,,1619647639.10187,28/04/2021 22:07:19
DAVIDECASTELLAN,215,svchost,2140,0.109375,,,1619647639.30733,28/04/2021 22:07:19
DAVIDECASTELLAN,178,svchost,2188,9.203125,,,1619647639.54042,28/04/2021 22:07:19
DAVIDECASTELLAN,1360,svchost,2256,7.078125,,,1619647639.76308,28/04/2021 22:07:19
DAVIDECASTELLAN,125,svchost,2268,0.015625,,,1619647639.97829,28/04/2021 22:07:19
DAVIDECASTELLAN,123,svchost,2304,0.03125,,,1619647640.1901,28/04/2021 22:07:20
DAVIDECASTELLAN,308,svchost,2352,17.4375,,,1619647640.40308,28/04/2021 22:07:20
DAVIDECASTELLAN,461,svchost,2420,3.1875,,,1619647640.62653,28/04/2021 22:07:20
DAVIDECASTELLAN,140,svchost,2448,0.078125,5,,1619647640.85104,28/04/2021 22:07:20
DAVIDECASTELLAN,155,svchost,2472,0.328125,,,1619647641.07219,28/04/2021 22:07:21
DAVIDECASTELLAN,270,svchost,2540,5.734375,,,1619647641.28287,28/04/2021 22:07:21
DAVIDECASTELLAN,409,svchost,2552,20.375,,,1619647641.50339,28/04/2021 22:07:21
DAVIDECASTELLAN,217,svchost,2700,79.328125,,,1619647641.72223,28/04/2021 22:07:21
DAVIDECASTELLAN,234,svchost,2708,0.5,,,1619647641.94656,28/04/2021 22:07:21
DAVIDECASTELLAN,377,svchost,2732,5.015625,,,1619647642.16293,28/04/2021 22:07:22
DAVIDECASTELLAN,411,svchost,2808,8.796875,,,1619647642.37534,28/04/2021 22:07:22
DAVIDECASTELLAN,222,svchost,2876,0.125,,,1619647642.60039,28/04/2021 22:07:22
DAVIDECASTELLAN,185,svchost,2884,1.5,,,1619647642.82752,28/04/2021 22:07:22
DAVIDECASTELLAN,180,svchost,3000,1.203125,5,,1619647643.07729,28/04/2021 22:07:23
DAVIDECASTELLAN,234,svchost,3120,140.734375,,,1619647643.34907,28/04/2021 22:07:23
DAVIDECASTELLAN,193,svchost,3128,0.1875,,,1619647643.64288,28/04/2021 22:07:23
DAVIDECASTELLAN,279,svchost,3136,1,,,1619647643.90846,28/04/2021 22:07:23
DAVIDECASTELLAN,228,svchost,3292,0.328125,5,,1619647644.15604,28/04/2021 22:07:24
DAVIDECASTELLAN,472,svchost,3360,6,5,,1619647644.37907,28/04/2021 22:07:24
DAVIDECASTELLAN,164,svchost,3368,4.71875,5,,1619647644.59632,28/04/2021 22:07:24
DAVIDECASTELLAN,211,svchost,3456,1.90625,,,1619647644.85233,28/04/2021 22:07:24
DAVIDECASTELLAN,413,svchost,3728,120.78125,,,1619647645.08383,28/04/2021 22:07:25
DAVIDECASTELLAN,254,svchost,3884,3.265625,,,1619647645.30426,28/04/2021 22:07:25
DAVIDECASTELLAN,230,svchost,4040,0.609375,,,1619647645.53114,28/04/2021 22:07:25
DAVIDECASTELLAN,649,svchost,4180,1.1875,,,1619647645.83268,28/04/2021 22:07:25
DAVIDECASTELLAN,824,svchost,4276,21.375,,,1619647646.06466,28/04/2021 22:07:26
DAVIDECASTELLAN,186,svchost,4316,0.703125,,,1619647646.29245,28/04/2021 22:07:26
DAVIDECASTELLAN,386,svchost,4444,5.390625,,,1619647646.51881,28/04/2021 22:07:26
DAVIDECASTELLAN,139,svchost,4452,1.046875,,,1619647646.73785,28/04/2021 22:07:26
DAVIDECASTELLAN,242,svchost,4544,6.3125,,,1619647646.96688,28/04/2021 22:07:26
DAVIDECASTELLAN,548,svchost,4584,18.796875,5,,1619647647.18862,28/04/2021 22:07:27
DAVIDECASTELLAN,260,svchost,4648,0.625,5,,1619647647.41031,28/04/2021 22:07:27
DAVIDECASTELLAN,450,svchost,4780,19.90625,,,1619647647.62248,28/04/2021 22:07:27
DAVIDECASTELLAN,561,svchost,5200,7.328125,,,1619647647.83819,28/04/2021 22:07:27
DAVIDECASTELLAN,440,svchost,5212,78.640625,5,,1619647648.05246,28/04/2021 22:07:28
DAVIDECASTELLAN,294,svchost,5276,2.171875,,,1619647648.26869,28/04/2021 22:07:28
DAVIDECASTELLAN,264,svchost,5296,11.46875,,,1619647648.48113,28/04/2021 22:07:28
DAVIDECASTELLAN,168,svchost,5304,0.109375,5,,1619647648.69136,28/04/2021 22:07:28
DAVIDECASTELLAN,477,svchost,5536,174.171875,,,1619647648.90351,28/04/2021 22:07:28
DAVIDECASTELLAN,129,svchost,5588,0.046875,,,1619647649.1182,28/04/2021 22:07:29
DAVIDECASTELLAN,245,svchost,5636,0.421875,,,1619647649.32979,28/04/2021 22:07:29
DAVIDECASTELLAN,406,svchost,5648,1.828125,,,1619647649.54687,28/04/2021 22:07:29
DAVIDECASTELLAN,124,svchost,5744,0,,,1619647649.75678,28/04/2021 22:07:29
DAVIDECASTELLAN,418,svchost,5760,2.390625,,,1619647649.96343,28/04/2021 22:07:29
DAVIDECASTELLAN,212,svchost,5864,0.03125,5,,1619647650.17613,28/04/2021 22:07:30
DAVIDECASTELLAN,372,svchost,6328,1.828125,5,,1619647650.39205,28/04/2021 22:07:30
DAVIDECASTELLAN,102,svchost,6376,0.21875,,,1619647650.61122,28/04/2021 22:07:30
DAVIDECASTELLAN,492,svchost,6484,0.421875,,,1619647650.82602,28/04/2021 22:07:30
DAVIDECASTELLAN,170,svchost,6692,0.109375,,,1619647651.04318,28/04/2021 22:07:31
DAVIDECASTELLAN,164,svchost,7512,2.796875,5,,1619647651.25669,28/04/2021 22:07:31
DAVIDECASTELLAN,108,svchost,7892,0.015625,5,,1619647651.48626,28/04/2021 22:07:31
DAVIDECASTELLAN,132,svchost,8728,0.03125,,,1619647651.70119,28/04/2021 22:07:31
DAVIDECASTELLAN,292,svchost,9056,0.671875,5,,1619647651.91117,28/04/2021 22:07:31
DAVIDECASTELLAN,286,svchost,9812,1.625,,,1619647652.12448,28/04/2021 22:07:32
DAVIDECASTELLAN,373,svchost,11024,2.265625,,,1619647652.33514,28/04/2021 22:07:32
DAVIDECASTELLAN,368,svchost,11080,0.4375,5,,1619647652.56915,28/04/2021 22:07:32
DAVIDECASTELLAN,208,svchost,11284,1.34375,5,,1619647652.79082,28/04/2021 22:07:32
DAVIDECASTELLAN,190,svchost,11708,0.03125,,,1619647652.99822,28/04/2021 22:07:32
DAVIDECASTELLAN,546,svchost,11960,6.9375,,,1619647653.21133,28/04/2021 22:07:33
DAVIDECASTELLAN,176,svchost,13700,0.828125,5,,1619647653.42189,28/04/2021 22:07:33
DAVIDECASTELLAN,222,svchost,15864,0.171875,,,1619647653.64612,28/04/2021 22:07:33
DAVIDECASTELLAN,397,svchost,15968,17.546875,,,1619647653.85472,28/04/2021 22:07:33
DAVIDECASTELLAN,225,svchost,16136,12.484375,,,1619647654.05799,28/04/2021 22:07:34
DAVIDECASTELLAN,204,svchost,17792,0.046875,5,,1619647654.27551,28/04/2021 22:07:34
DAVIDECASTELLAN,124,svchost,18316,0.078125,,,1619647654.4876,28/04/2021 22:07:34
DAVIDECASTELLAN,200,svchost,20544,0.21875,5,,1619647654.71219,28/04/2021 22:07:34
DAVIDECASTELLAN,521,svchost,26608,1.59375,,,1619647654.91932,28/04/2021 22:07:34
DAVIDECASTELLAN,265,svchost,30596,0.109375,,,1619647655.12431,28/04/2021 22:07:35
DAVIDECASTELLAN,197,svchost,30620,0.203125,,,1619647655.34019,28/04/2021 22:07:35
DAVIDECASTELLAN,149,svchost,33384,0.09375,,,1619647655.55728,28/04/2021 22:07:35
DAVIDECASTELLAN,233,svchost,33404,0.140625,,,1619647655.79129,28/04/2021 22:07:35
DAVIDECASTELLAN,527,SynTPEnh,6536,14.171875,,,1619647656.00067,28/04/2021 22:07:36
DAVIDECASTELLAN,336,SynTPEnhService,2384,0.109375,5,,1619647656.21136,28/04/2021 22:07:36
DAVIDECASTELLAN,6433,System,4,4925.015625,,,1619647656.43641,28/04/2021 22:07:36
DAVIDECASTELLAN,1016,SystemSettings,20220,1.03125,5,,1619647656.65409,28/04/2021 22:07:36
DAVIDECASTELLAN,354,taskhostw,9020,9.953125,,,1619647656.87908,28/04/2021 22:07:36
DAVIDECASTELLAN,391,taskhostw,23248,0.390625,,,1619647657.08658,28/04/2021 22:07:37
DAVIDECASTELLAN,714,Taskmgr,26860,285.078125,,,1619647657.29442,28/04/2021 22:07:37
DAVIDECASTELLAN,678,TextInputHost,12900,68.234375,,,1619647657.5143,28/04/2021 22:07:37
DAVIDECASTELLAN,627,Time,20400,0.453125,,,1619647657.72775,28/04/2021 22:07:37
DAVIDECASTELLAN,142,unsecapp,7988,0.75,,,1619647657.95432,28/04/2021 22:07:37
DAVIDECASTELLAN,121,UserOOBEBroker,14696,0.046875,,,1619647658.16261,28/04/2021 22:07:38
DAVIDECASTELLAN,753,Video.UI,5552,0.65625,,,1619647658.37246,28/04/2021 22:07:38
DAVIDECASTELLAN,58,virtual-cam-registration-service,9472,0.015625,,,1619647658.59251,28/04/2021 22:07:38
DAVIDECASTELLAN,579,vsls-agent,9964,2.796875,,,1619647658.8063,28/04/2021 22:07:38
DAVIDECASTELLAN,457,vsls-agent,27920,1.484375,,,1619647659.04214,28/04/2021 22:07:39
DAVIDECASTELLAN,161,wininit,808,0.0625,,,1619647659.31049,28/04/2021 22:07:39
DAVIDECASTELLAN,293,winlogon,1284,0.453125,,,1619647659.57569,28/04/2021 22:07:39
DAVIDECASTELLAN,102,WirelessKB850NotificationService,5768,0.03125,,,1619647659.80009,28/04/2021 22:07:39
DAVIDECASTELLAN,408,wlanext,5048,1.984375,5,,1619647660.02278,28/04/2021 22:07:40
DAVIDECASTELLAN,251,WmiPrvSE,8124,2.75,,,1619647660.23517,28/04/2021 22:07:40
DAVIDECASTELLAN,439,WpfSurface,22844,15.234375,,,1619647660.45632,28/04/2021 22:07:40
DAVIDECASTELLAN,332,WUDFHost,980,15.859375,5,,1619647660.67806,28/04/2021 22:07:40
DAVIDECASTELLAN,644,WUDFHost,1156,5.625,5,,1619647660.89475,28/04/2021 22:07:40
DAVIDECASTELLAN,257,WUDFHost,22324,0.0625,,,1619647661.10806,28/04/2021 22:07:41
DAVIDECASTELLAN,673,WWAHost,8148,0.90625,,,1619647661.31822,28/04/2021 22:07:41
DAVIDECASTELLAN,2327,YourPhone,16592,11.734375,,,1619647661.53746,28/04/2021 22:07:41
DAVIDECASTELLAN,1142,YourPhoneServer,10700,226.75,,,1619647661.75646,28/04/2021 22:07:41
DAVIDECASTELLAN,347,ZeroConfigService,5776,4.53125,,,1619647661.96833,28/04/2021 22:07:41
DAVIDECASTELLAN,469,AdAppMgrSvc,5240,37.203125,,,1619647816.5598,28/04/2021 22:10:16
DAVIDECASTELLAN,158,AdobeUpdateService,5248,0.125,,,1619647816.7588,28/04/2021 22:10:16
DAVIDECASTELLAN,151,AdskLicensingService,5452,2.03125,,,1619647816.95088,28/04/2021 22:10:16
DAVIDECASTELLAN,235,AGMService,5344,0.296875,,,1619647817.18391,28/04/2021 22:10:17
DAVIDECASTELLAN,236,AGSService,5352,0.3125,,,1619647817.37164,28/04/2021 22:10:17
DAVIDECASTELLAN,807,ApplicationFrameHost,4132,2.9375,,,1619647817.57838,28/04/2021 22:10:17
DAVIDECASTELLAN,469,atieclxx,3148,76.09375,,,1619647817.77622,28/04/2021 22:10:17
DAVIDECASTELLAN,173,atiesrxx,2684,0.765625,,,1619647817.96114,28/04/2021 22:10:17
DAVIDECASTELLAN,386,audiodg,23904,41.90625,,,1619647818.18002,28/04/2021 22:10:18
DAVIDECASTELLAN,568,Calculator,9620,0.65625,5,,1619647818.40677,28/04/2021 22:10:18
DAVIDECASTELLAN,275,chrome,2272,5.890625,,,1619647818.62584,28/04/2021 22:10:18
DAVIDECASTELLAN,318,chrome,3632,4.171875,,,1619647818.81984,28/04/2021 22:10:18
DAVIDECASTELLAN,269,chrome,3960,11.828125,,,1619647819.00855,28/04/2021 22:10:19
DAVIDECASTELLAN,336,chrome,8120,7.828125,5,,1619647819.23003,28/04/2021 22:10:19
DAVIDECASTELLAN,298,chrome,9764,6.8125,,,1619647819.43472,28/04/2021 22:10:19
DAVIDECASTELLAN,272,chrome,10724,12.515625,5,,1619647819.6311,28/04/2021 22:10:19
DAVIDECASTELLAN,1948,chrome,10900,554.75,,,1619647819.83688,28/04/2021 22:10:19
DAVIDECASTELLAN,3531,chrome,11012,2049.6875,,,1619647820.02459,28/04/2021 22:10:20
DAVIDECASTELLAN,397,chrome,11092,0.53125,,,1619647820.22001,28/04/2021 22:10:20
DAVIDECASTELLAN,1904,chrome,11236,7738.078125,5,,1619647820.44711,28/04/2021 22:10:20
DAVIDECASTELLAN,500,chrome,11248,486.625,5,,1619647820.64624,28/04/2021 22:10:20
DAVIDECASTELLAN,299,chrome,11376,21.046875,,,1619647820.84574,28/04/2021 22:10:20
DAVIDECASTELLAN,372,chrome,11492,5.828125,5,,1619647821.03399,28/04/2021 22:10:21
DAVIDECASTELLAN,229,chrome,11580,2.1875,,,1619647821.24189,28/04/2021 22:10:21
DAVIDECASTELLAN,255,chrome,11592,7.96875,,,1619647821.46513,28/04/2021 22:10:21
DAVIDECASTELLAN,242,chrome,11840,62.671875,,,1619647821.65889,28/04/2021 22:10:21
DAVIDECASTELLAN,229,chrome,11984,2.671875,,,1619647821.86512,28/04/2021 22:10:21
DAVIDECASTELLAN,229,chrome,12008,2.390625,,,1619647822.06233,28/04/2021 22:10:22
DAVIDECASTELLAN,239,chrome,12128,3.078125,,,1619647822.2589,28/04/2021 22:10:22
DAVIDECASTELLAN,230,chrome,12184,3.0625,,,1619647822.47276,28/04/2021 22:10:22
DAVIDECASTELLAN,241,chrome,12228,77.984375,,,1619647822.66312,28/04/2021 22:10:22
DAVIDECASTELLAN,243,chrome,12240,5.453125,,,1619647822.85892,28/04/2021 22:10:22
DAVIDECASTELLAN,243,chrome,12336,14.328125,,,1619647823.04843,28/04/2021 22:10:23
DAVIDECASTELLAN,239,chrome,12368,5.109375,,,1619647823.25093,28/04/2021 22:10:23
DAVIDECASTELLAN,285,chrome,12796,27.671875,,,1619647823.46009,28/04/2021 22:10:23
DAVIDECASTELLAN,359,chrome,12816,28.359375,,,1619647823.66752,28/04/2021 22:10:23
DAVIDECASTELLAN,1690,chrome,13024,406.96875,,,1619647823.86525,28/04/2021 22:10:23
DAVIDECASTELLAN,264,chrome,13112,32.59375,,,1619647824.05312,28/04/2021 22:10:24
DAVIDECASTELLAN,369,chrome,13120,163.921875,,,1619647824.24378,28/04/2021 22:10:24
DAVIDECASTELLAN,238,chrome,13676,7.890625,,,1619647824.44325,28/04/2021 22:10:24
DAVIDECASTELLAN,265,chrome,13876,9.671875,,,1619647824.66994,28/04/2021 22:10:24
DAVIDECASTELLAN,232,chrome,14400,4.609375,5,,1619647824.86169,28/04/2021 22:10:24
DAVIDECASTELLAN,297,chrome,14744,102.34375,,,1619647825.05685,28/04/2021 22:10:25
DAVIDECASTELLAN,379,chrome,15012,37.265625,,,1619647825.24899,28/04/2021 22:10:25
DAVIDECASTELLAN,792,chrome,16128,78.921875,5,,1619647825.44988,28/04/2021 22:10:25
DAVIDECASTELLAN,281,chrome,16500,27,,,1619647825.66917,28/04/2021 22:10:25
DAVIDECASTELLAN,209,chrome,16620,0.078125,,,1619647825.8569,28/04/2021 22:10:25
DAVIDECASTELLAN,266,chrome,17088,14.328125,,,1619647826.05298,28/04/2021 22:10:26
DAVIDECASTELLAN,241,chrome,18140,5.53125,,,1619647826.24723,28/04/2021 22:10:26
DAVIDECASTELLAN,400,chrome,20488,19.3125,5,,1619647826.45095,28/04/2021 22:10:26
DAVIDECASTELLAN,247,chrome,22736,0.875,,,1619647826.66499,28/04/2021 22:10:26
DAVIDECASTELLAN,142,CompPkgSrv,24632,0.15625,,,1619647826.88783,28/04/2021 22:10:26
DAVIDECASTELLAN,97,conhost,2068,0.015625,,,1619647827.09956,28/04/2021 22:10:27
DAVIDECASTELLAN,97,conhost,5056,0.015625,,,1619647827.30596,28/04/2021 22:10:27
DAVIDECASTELLAN,97,conhost,7236,0,,,1619647827.51652,28/04/2021 22:10:27
DAVIDECASTELLAN,73,conhost,9012,,,,1619647827.7504,28/04/2021 22:10:27
DAVIDECASTELLAN,100,conhost,11736,0.03125,5,,1619647827.96753,28/04/2021 22:10:27
DAVIDECASTELLAN,94,conhost,12380,0.015625,,,1619647828.17913,28/04/2021 22:10:28
DAVIDECASTELLAN,97,conhost,19208,0.03125,,,1619647828.38756,28/04/2021 22:10:28
DAVIDECASTELLAN,75,conhost,28816,,,,1619647828.61585,28/04/2021 22:10:28
DAVIDECASTELLAN,911,csrss,692,2.71875,,,1619647828.83755,28/04/2021 22:10:28
DAVIDECASTELLAN,1077,csrss,816,155.015625,,,1619647829.05306,28/04/2021 22:10:29
DAVIDECASTELLAN,566,ctfmon,8392,145.078125,,,1619647829.26395,28/04/2021 22:10:29
DAVIDECASTELLAN,275,CVHSVC,7776,0.078125,,,1619647829.46548,28/04/2021 22:10:29
DAVIDECASTELLAN,461,dasHost,3504,2.359375,,,1619647829.6704,28/04/2021 22:10:29
DAVIDECASTELLAN,1912,devenv,8104,661.390625,,,1619647829.88505,28/04/2021 22:10:29
DAVIDECASTELLAN,3517,devenv,32080,1342.90625,,,1619647830.10022,28/04/2021 22:10:30
DAVIDECASTELLAN,830,Discord,4092,73.984375,,,1619647830.31765,28/04/2021 22:10:30
